Car Name,Condition,Mileage,Engine Type,Rating,Price,Location,Year
2017 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 175,000","Greater Accra, Achimota",2017
2016 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 336,850","Greater Accra, Achimota",2016
2016 Hyundai Santa Fe,foreign,42000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Achimota",2016
2021 Honda CR-V,local,45000.0,4-cylinder,3.0,"GH¢ 418,450","Greater Accra, Achimota",2021
2017 Mercedes-Benz C 43 AMG,foreign,42000.0,6-cylinder,4.2,"GH¢ 698,950","Greater Accra, Achimota",2017
2019 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Achimota",2019
2018 Toyota Camry,foreign,42000.0,4-cylinder,4.2,"GH¢ 336,850","Greater Accra, Achimota",2018
2019 Honda Accord,foreign,42000.0,4-cylinder,4.2,"GH¢ 360,000","Greater Accra, Achimota",2019
2017 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Achimota",2017
2014 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 214,450","Greater Accra, Achimota",2014
2021 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 408,250","Greater Accra, Achimota",2021
2015 Hyundai Accent,foreign,4000.0,4-cylinder,4.2,"GH¢ 158,350","Greater Accra, Achimota",2015
2014 Toyota Camry,foreign,42000.0,4-cylinder,4.2,"GH¢ 234,850","Greater Accra, Abelemkpe",2014
2017 Hyundai Elantra,foreign,42000.0,4-cylinder,4.2,"GH¢ 195,000","Greater Accra, Dzorwulu",2017
2013 Toyota Corolla,foreign,45000.0,4-cylinder,4.2,"GH¢ 194,050","Greater Accra, Abelemkpe",2013
2014 Toyota Camry,foreign,45000.0,4-cylinder,4.2,"GH¢ 192,010","Greater Accra, Dzorwulu",2014
2018 Honda Civic,foreign,4000.0,5-cylinder,4.2,"GH¢ 250,000","Greater Accra, Achimota",2018
2016 Honda Civic,local,4000.0,4-cylinder,3.3,"GH¢ 219,550","Greater Accra, Dzorwulu",2016
2018 Honda Accord,foreign,42000.0,4-cylinder,4.2,"GH¢ 418,450","Greater Accra, Dzorwulu",2018
2020 KIA Sportage,foreign,45000.0,4-cylinder,4.2,"GH¢ 387,850","Greater Accra, Dzorwulu",2020
2025 KIA Sportage,foreign,42000.0,4-cylinder,4.1,"GH¢ 795,850","Greater Accra, Dzorwulu",2025
2008 Hyundai Tucson,foreign,45000.0,4-cylinder,4.2,"GH¢ 168,550","Greater Accra, Dzorwulu",2008
2018 Toyota RAV 4,foreign,2485.0,4-cylinder,3.0,"GH¢ 418,450","Greater Accra, Dzorwulu",2018
2010 Lexus RX 350,foreign,42000.0,4-cylinder,3.0,"GH¢ 255,250","Greater Accra, Dzorwulu",2010
2024 KIA Sportage,foreign,4000.0,4-cylinder,4.2,"GH¢ 693,850","Greater Accra, Dzorwulu",2024
2014 Hyundai Elantra,foreign,4000.0,4-cylinder,4.2,"GH¢ 153,250","Greater Accra, Dzorwulu",2014
2015 KIA Sportage,local,4000.0,4-cylinder,3.3,"GH¢ 163,450","Greater Accra, Dzorwulu",2015
2024 Lexus RX 350,foreign,4000.0,6-cylinder,4.2,"GH¢ 1,428,250","Greater Accra, Dzorwulu",2024
2016 Hyundai Sonata,foreign,4000.0,4-cylinder,4.2,"GH¢ 199,150","Greater Accra, Dzorwulu",2016
2018 Mercedes-Benz C 300,foreign,4000.0,4-cylinder,4.2,"GH¢ 372,550","Greater Accra, Dzorwulu",2018
2022 Toyota RAV 4,foreign,42000.0,4-cylinder,4.2,"GH¢ 693,850","Greater Accra, Dzorwulu",2022
2014 Mercedes-Benz C 250,foreign,45000.0,4-cylinder,4.2,"GH¢ 285,850","Greater Accra, Dzorwulu",2014
2018 Honda Accord,foreign,45000.0,4-cylinder,4.2,"GH¢ 459,250","Greater Accra, Dzorwulu",2018
2012 Toyota Camry,local,4000.0,4-cylinder,3.3,"GH¢ 129,000","Greater Accra, Dzorwulu",2012
2017 Hyundai Tucson,foreign,42000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Dzorwulu",2017
2017 Hyundai Santa Fe,foreign,42000.0,4-cylinder,4.2,"GH¢ 331,750","Greater Accra, Dzorwulu",2017
2022 Ford Maverick,foreign,4000.0,4-cylinder,4.2,"GH¢ 612,250","Greater Accra, Dzorwulu",2022
2022 Mercedes-Benz A 220,foreign,42000.0,4-cylinder,4.2,"GH¢ 663,250","Greater Accra, Dzorwulu",2022
2022 Mitsubishi OUTLANDER,foreign,48000.0,4-cylinder,4.0,"GH¢ 596,950","Greater Accra, Dzorwulu",2022
2021 Honda HR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 367,450","Greater Accra, Dzorwulu",2021
2015 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Dzorwulu",2015
2017 Hyundai Elantra,local,54000.0,4-cylinder,3.3,"GH¢ 168,550","Greater Accra, Dzorwulu",2017
2020 Mitsubishi OUTLANDER,foreign,42000.0,4-cylinder,4.2,"GH¢ 382,750","Greater Accra, Dzorwulu",2020
2020 MINI Cooper Countryman,foreign,5000.0,4-cylinder,4.2,"GH¢ 591,850","Greater Accra, Dzorwulu",2020
2017 Hyundai Elantra,foreign,54000.0,4-cylinder,4.2,"GH¢ 219,550","Greater Accra, Dzorwulu",2017
2020 Toyota Corolla,foreign,45000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Dzorwulu",2020
2019 Ford F 150,foreign,45000.0,6-cylinder,4.2,"GH¢ 734,650","Greater Accra, Dzorwulu",2019
2019 Honda Civic,foreign,54000.0,4-cylinder,4.3,"GH¢ 290,950","Greater Accra, Dzorwulu",2019
2013 MINI Cooper,foreign,45000.0,4-cylinder,4.2,"GH¢ 270,550","Greater Accra, Dzorwulu",2013
2020 Mercedes-Benz C 300,foreign,46000.0,4-cylinder,4.2,"GH¢ 698,950","Greater Accra, Dzorwulu",2020
2018 Hyundai Santa Fe,foreign,53000.0,4-cylinder,4.2,"GH¢ 387,850","Greater Accra, Dzorwulu",2018
2016 Chevrolet Silverado,foreign,42000.0,6-cylinder,4.2,"GH¢ 357,250","Greater Accra, Dzorwulu",2016
2018 Chevrolet Equinox,foreign,42000.0,4-cylinder,4.2,"GH¢ 591,850","Greater Accra, Dzorwulu",2018
2019 Toyota RAV 4,foreign,4000.0,4-cylinder,4.2,"GH¢ 474,550","Greater Accra, Dzorwulu",2019
2010 Nissan Rogue,foreign,42000.0,4-cylinder,4.2,"GH¢ 77,500","Greater Accra, Dzorwulu",2010
2019 Hyundai Santa Fe,foreign,42000.0,4-cylinder,4.2,"GH¢ 389,890","Greater Accra, Dzorwulu",2019
2017 Toyota Corolla,foreign,4000.0,4-cylinder,4.2,"GH¢ 290,950","Greater Accra, Dzorwulu",2017
2015 Toyota Corolla,foreign,4000.0,4-cylinder,4.2,"GH¢ 224,650","Greater Accra, Abelemkpe",2015
2016 Honda Civic,foreign,42000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Abelemkpe",2016
2014 KIA Bongo,foreign,42000.0,4-cylinder,4.2,"GH¢ 230,000","Greater Accra, Achimota",2014
2018 Mercedes-Benz C 300,foreign,42000.0,4-cylinder,4.2,"GH¢ 500,050","Greater Accra, Abelemkpe",2018
2021 Ford Ranger,foreign,4000.0,4-cylinder,4.5,"GH¢ 630,000","Greater Accra, Dzorwulu",2021
2024 Honda CR-V,foreign,42000.0,4-cylinder,4.0,"GH¢ 683,650","Greater Accra, Abelemkpe",2024
2018 Ford Escape,foreign,45000.0,4-cylinder,4.2,"GH¢ 306,250","Greater Accra, Abelemkpe",2018
2020 Toyota Rav4,foreign,42000.0,4-cylinder,4.2,"GH¢ 494,950","Greater Accra, Abelemkpe",2020
2016 Toyota Corolla,foreign,42000.0,4-cylinder,4.2,"GH¢ 224,650","Greater Accra, Abelemkpe",2016
2020 Toyota RAV 4,foreign,4000.0,4-cylinder,4.2,"GH¢ 540,850","Greater Accra, Abelemkpe",2020
2022 Toyota RAV 4,foreign,42000.0,4-cylinder,4.2,"GH¢ 612,250","Greater Accra, Abelemkpe",2022
2018 Toyota RAV 4,foreign,4000.0,4-cylinder,4.2,"GH¢ 341,950","Greater Accra, Abelemkpe",2018
2022 Toyota Rav4,foreign,42000.0,4-cylinder,4.2,"GH¢ 500,050","Greater Accra, Abelemkpe",2022
2023 Toyota RAV 4,foreign,54000.0,4-cylinder,4.0,"GH¢ 632,650","Greater Accra, Abelemkpe",2023
2018 Mercedes-Benz GLE 350,foreign,4000.0,6-cylinder,4.2,"GH¢ 867,250","Greater Accra, Abelemkpe",2018
2021 Toyota Tacoma,foreign,43000.0,4-cylinder,4.2,"GH¢ 632,650","Greater Accra, Achimota",2021
2018 Hyundai Elantra,foreign,43000.0,4-cylinder,4.2,"GH¢ 398,050","Greater Accra, Achimota",2018
2024 Toyota Grand Highlander,foreign,42000.0,6-cylinder,4.0,"GH¢ 1,632,250","Greater Accra, Achimota",2024
2018 GMC Terrain,foreign,42000.0,4-cylinder,4.2,"GH¢ 398,050","Greater Accra, Achimota",2018
2018 Toyota Corolla,foreign,4000.0,4-cylinder,4.2,"GH¢ 285,850","Greater Accra, Achimota",2018
2015 Toyota Corolla,new,4000.0,4-cylinder,5.0,"GH¢ 255,250","Greater Accra, Achimota",2015
2012 Toyota Rav4,foreign,42000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Achimota",2012
2024 Maserati Levante,foreign,42000.0,6-cylinder,4.0,"GH¢ 94,676,648","Greater Accra, Achimota",2024
2013 Mercedes-Benz C 250,foreign,43000.0,4-cylinder,4.2,"GH¢ 285,850","Greater Accra, Achimota",2013
2020 Mitsubishi OUTLANDER,foreign,45000.0,4-cylinder,4.2,"GH¢ 326,650","Greater Accra, Achimota",2020
2019 Mazda CX-5,foreign,42000.0,4-cylinder,4.2,"GH¢ 469,450","Greater Accra, Achimota",2019
2015 Honda CR-V,foreign,42000.0,4-cylinder,4.2,"GH¢ 306,250","Greater Accra, Achimota",2015
2019 Hyundai Sonata,foreign,42000.0,4-cylinder,4.2,"GH¢ 285,850","Greater Accra, Achimota",2019
2020 Nissan Sentra,foreign,43000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Achimota",2020
2017 Hyundai Elantra,foreign,4000.0,4-cylinder,4.2,"GH¢ 188,950","Greater Accra, Achimota",2017
2020 Toyota 4-Runner,foreign,42000.0,6-cylinder,4.2,"GH¢ 967,210","Greater Accra, Achimota",2020
2020 Hyundai Kona,foreign,42000.0,4-cylinder,4.2,"GH¢ 336,850","Greater Accra, Achimota",2020
2016 Mercedes-Benz C 300,foreign,42000.0,4-cylinder,4.2,"GH¢ 387,850","Greater Accra, Achimota",2016
2024 POER KING KONG,foreign,42000.0,4-cylinder,4.0,"GH¢ 566,350","Greater Accra, Baatsona - Spintex",2024
2013 Toyota Land Cruiser,foreign,45000.0,6-cylinder,4.5,"GH¢ 800,000","Greater Accra, Achimota",2013
2021 Ford Ranger,foreign,42000.0,4-cylinder,4.0,"GH¢ 630,000","Greater Accra, Abelemkpe",2021
2025 Foton CS2 New View Bus,new,0.0,4-cylinder,5.0,"GH¢ 552,000","Greater Accra, Airport",2025
2025 Foton CS2 New View Bus,new,0.0,4-cylinder,5.0,"GH¢ 552,000","Greater Accra, Airport",2025
2024 POER KING KONG,new,4000.0,4-cylinder,5.0,"GH¢ 566,350","Greater Accra, Baatsona - Spintex",2024
2024 POER KING KONG,new,4000.0,4-cylinder,5.0,"GH¢ 566,350","Greater Accra, Baatsona - Spintex",2024
2025 CHANGAN HUNTER,new,0.0,4-cylinder,5.0,"GH¢ 432,000","Greater Accra, Airport",2025
2025 CHANGAN HUNTER,new,0.0,4-cylinder,5.0,"GH¢ 432,000","Greater Accra, Airport",2025
2025 CHANGAN HUNTER,new,0.0,4-cylinder,5.0,"GH¢ 432,000","Greater Accra, Airport",2025
2012 Toyota Landcruiser prado TX.L,local,4000.0,4-cylinder,4.0,"GH¢ 550,000","Greater Accra, Achimota",2012
2025 JAC T9,new,0.0,4-cylinder,5.0,"GH¢ 616,000","Greater Accra, Airport",2025
2025 JAC JS4,new,0.0,4-cylinder,5.0,"GH¢ 399,840","Greater Accra, Airport",2025
2025 Mitsubishi Outlander Sport,new,0.0,4-cylinder,5.0,"GH¢ 530,000","Greater Accra, Airport",2025
2015 Honda Civic,foreign,4000.0,4-cylinder,4.3,"GH¢ 190,000","Greater Accra, Dzorwulu",2015
2010 Toyota Corolla,foreign,4000.0,4-cylinder,4.3,"GH¢ 150,000","Greater Accra, Kaneshie",2010
2018 Toyota Hilux,local,4000.0,4-cylinder,3.8,"GH¢ 440,000","Greater Accra, Abelemkpe",2018
2012 Hyundai Accent,foreign,4000.0,4-cylinder,4.2,"GH¢ 130,000","Greater Accra, Achimota",2012
2025 Toyota Land Cruiser,new,0.0,6-cylinder,5.0,"GH¢ 2,072,000","Greater Accra, Airport",2025
2016 Toyota Corolla,foreign,4000.0,4-cylinder,4.3,"GH¢ 240,000","Greater Accra, Achimota",2016
2025 Mitsubishi Pajero Sport GLS Petrol,new,0.0,6-cylinder,5.0,"GH¢ 890,000","Greater Accra, Airport",2025
2021 Nissan NP 300,local,4000.0,4-cylinder,3.3,"GH¢ 345,000","Greater Accra, Abelemkpe",2021
2024 POER KING KONG,foreign,4000.0,4-cylinder,4.2,"GH¢ 561,250","Greater Accra, Baatsona - Spintex",2024
2024 POER KING KONG,foreign,4000.0,4-cylinder,4.2,"GH¢ 561,250","Greater Accra, Baatsona - Spintex",2024
2024 POER KING KONG,new,4000.0,4-cylinder,5.0,"GH¢ 561,250","Greater Accra, Baatsona - Spintex",2024
2024 POER KING KONG,new,4000.0,4-cylinder,5.0,"GH¢ 566,350","Greater Accra, Baatsona - Spintex",2024
2011 Toyota Landcruiser Vx V8,foreign,5000.0,8-cylinder,3.3,"GH¢ 700,000","Greater Accra, Achimota",2011
2015 Honda Civic,foreign,54000.0,4-cylinder,4.2,"GH¢ 165,000","Greater Accra, Dzorwulu",2015
2016 Ford F 150,local,54000.0,6-cylinder,3.8,"GH¢ 380,000","Greater Accra, Achimota",2016
2023 Toyota Tundra,foreign,42000.0,6-cylinder,4.3,"GH¢ 1,402,500","Greater Accra, Achimota",2023
2024 Toyota Land Cruiser Trooper,new,0.0,4-cylinder,5.0,"GH¢ 1,166,400","Greater Accra, Airport",2024
2024 Toyota Land Cruiser Trooper,new,0.0,4-cylinder,5.0,"GH¢ 1,166,400","Greater Accra, Airport",2024
2024 Toyota Land Cruiser Trooper,new,0.0,4-cylinder,5.0,"GH¢ 1,166,400","Greater Accra, Airport",2024
2024 Mitsubishi OUTLANDER,new,0.0,4-cylinder,5.0,"GH¢ 743,000","Greater Accra, Airport",2024
2024 Lexus LX 600,new,0.0,6-cylinder,5.0,"GH¢ 3,000,000","Greater Accra, Airport",2024
2018 Mercedes-Benz CLA 250,foreign,42000.0,4-cylinder,4.2,"GH¢ 280,000","Greater Accra, Achimota",2018
2016 Toyota Corolla,foreign,41010.0,4-cylinder,4.2,"GH¢ 210,000","Greater Accra, Achimota",2016
2024 Toyota Fortuner,new,0.0,4-cylinder,5.0,"GH¢ 945,400","Greater Accra, Airport",2024
2024 Nissan patrol platinum,new,4000.0,6-cylinder,5.0,"GH¢ 1,584,000","Greater Accra, East Legon",2024
2015 Honda CR-V,foreign,58000.0,4-cylinder,4.0,"GH¢ 250,000","Greater Accra, Tesano",2015
2021 Honda HR-V,foreign,51000.0,4-cylinder,3.0,"GH¢ 369,847","Greater Accra, Dzorwulu",2021
2018 Mercedes-Benz C 300,foreign,78000.0,4-cylinder,3.0,"GH¢ 392,950","Greater Accra, Dzorwulu",2018
2014 JEEP Cherokee,local,98000.0,6-cylinder,3.4,"GH¢ 296,050","Ashanti, Adum",2014
2013 Toyota Land Cruiser,local,56000.0,8-cylinder,4.0,"GH¢ 650,000","Greater Accra, Achimota",2013
2016 Toyota Corolla,foreign,56000.0,4-cylinder,4.2,"GH¢ 230,000","Greater Accra, Achimota",2016
2024 Mitsubishi Eclipse Cross 4x2,new,0.0,4-cylinder,5.0,"GH¢ 592,000","Greater Accra, Airport",2024
2010 Toyota Vios,foreign,57000.0,4-cylinder,4.2,"GH¢ 120,000","Greater Accra, Achimota",2010
2015 Hyundai Elantra,foreign,5000.0,4-cylinder,4.2,"GH¢ 190,000","Greater Accra, Dzorwulu",2015
2023 Honda CR-V,foreign,230000.0,4-cylinder,4.0,"GH¢ 704,050","Greater Accra, Kwabenya",2023
2011 Mercedes-Benz Sprinter,foreign,57000.0,4-cylinder,4.3,"GH¢ 370,000","Greater Accra, Achimota",2011
2017 Hyundai Santa Fe,foreign,57000.0,4-cylinder,4.2,"GH¢ 250,000","Greater Accra, Achimota",2017
2022 Honda Civic,foreign,59000.0,4-cylinder,4.0,"GH¢ 459,250","Greater Accra, Kwabenya",2022
2025 Mitsubishi Outlander GLX,new,0.0,4-cylinder,5.0,"GH¢ 760,000","Greater Accra, Airport",2025
2016 Ford Ranger,local,56000.0,4-cylinder,3.3,"GH¢ 273,000","Greater Accra, Abelemkpe",2016
2013 Hyundai Accent,foreign,54000.0,4-cylinder,4.2,"GH¢ 135,000","Greater Accra, Achimota",2013
2013 Mercedes-Benz 250,foreign,4000.0,4-cylinder,3.0,"GH¢ 280,000","Greater Accra, Achimota",2013
2024 Foton Tunland Double Cabin Pickup 4WD,new,0.0,4-cylinder,5.0,"GH¢ 429,300","Greater Accra, Airport",2024
2018 Toyota Highlander,foreign,58000.0,4-cylinder,4.2,"GH¢ 591,850","Greater Accra, Kaneshie",2018
2024 Toyota Hiace,new,4000.0,4-cylinder,5.0,"GH¢ 1,101,600","Greater Accra, Achimota",2024
2019 Toyota Highlander,foreign,41000.0,4-cylinder,4.2,"GH¢ 590,000","Greater Accra, Kaneshie",2019
2016 Ford Escape,foreign,5000.0,4-cylinder,3.0,"GH¢ 306,250","Greater Accra, Tema",2016
2024 Honda CR-V,foreign,45000.0,4-cylinder,4.0,"GH¢ 734,650","Greater Accra, Tema",2024
2018 GMC Terrain,foreign,54000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Tema",2018
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 552,000","Greater Accra, Airport",2024
2024 Toyota Prado,foreign,58000.0,4-cylinder,4.0,"GH¢ 1,980,000","Greater Accra, Achimota",2024
2016 KIA Rio,foreign,58000.0,4-cylinder,4.2,"GH¢ 165,000","Greater Accra, Kaneshie",2016
2019 Mercedes-Benz E 300,foreign,58000.0,4-cylinder,4.2,"GH¢ 811,150","Greater Accra, Tema",2019
2019 Ford F 150,foreign,58000.0,6-cylinder,4.2,"GH¢ 663,250","Greater Accra, Tema",2019
2025 Toyota Land Cruiser,foreign,5000.0,4-cylinder,4.0,"GH¢ 1,817,000","Greater Accra, Tesano",2025
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 552,000","Greater Accra, Airport",2024
2024 Mitsubishi L200 D/C Sportero A/T,new,0.0,4-cylinder,5.0,"GH¢ 778,000","Greater Accra, Airport",2024
2015 Hyundai Elantra,foreign,58000.0,4-cylinder,4.2,"GH¢ 143,000","Greater Accra, Achimota",2015
2019 Honda Civic,foreign,65000.0,4-cylinder,3.0,"GH¢ 294,010","Greater Accra, Dzorwulu",2019
2024 RENAULT EXPRESS VU VAN,new,0.0,4-cylinder,5.0,"GH¢ 369,000","Greater Accra, Airport",2024
2022 Mitsubishi OUTLANDER,foreign,51000.0,4-cylinder,3.0,"GH¢ 596,950","Greater Accra, Dzorwulu",2022
2024 RENAULT EXPRESS VU VAN,new,0.0,4-cylinder,5.0,"GH¢ 369,000","Greater Accra, Airport",2024
2024 RENAULT EXPRESS VU VAN,new,0.0,4-cylinder,5.0,"GH¢ 369,000","Greater Accra, Airport",2024
2020 Mercedes-Benz C 300,foreign,46000.0,4-cylinder,3.0,"GH¢ 698,950","Greater Accra, Dzorwulu",2020
2024 RENAULT EXPRESS VU VAN,new,0.0,4-cylinder,5.0,"GH¢ 369,000","Greater Accra, Airport",2024
2017 Hyundai Elantra,foreign,62000.0,4-cylinder,3.0,"GH¢ 214,450","Greater Accra, Dzorwulu",2017
2024 RENAULT EXPRESS VU VAN,new,0.0,4-cylinder,5.0,"GH¢ 369,000","Greater Accra, Airport",2024
2019 Hyundai Santa Fe,foreign,58000.0,4-cylinder,3.0,"GH¢ 474,550","Greater Accra, Dzorwulu",2019
2021 Toyota Rav4,foreign,57000.0,4-cylinder,3.0,"GH¢ 540,850","Greater Accra, Dzorwulu",2021
2020 Mercedes-Benz A 220,foreign,45000.0,4-cylinder,3.0,"GH¢ 576,550","Greater Accra, Dzorwulu",2020
2022 Ford Maverick,foreign,27000.0,4-cylinder,3.0,"GH¢ 612,250","Greater Accra, Dzorwulu",2022
2018 Honda Accord,foreign,68000.0,4-cylinder,3.0,"GH¢ 459,250","Greater Accra, Dzorwulu",2018
2017 Hyundai TUCSON,foreign,27000.0,4-cylinder,3.0,"GH¢ 367,450","Greater Accra, Dzorwulu",2017
2020 Mitsubishi OUTLANDER,foreign,68000.0,4-cylinder,3.0,"GH¢ 372,550","Greater Accra, Dzorwulu",2020
2020 Mitsubishi OUTLANDER,foreign,68000.0,4-cylinder,3.0,"GH¢ 372,550","Greater Accra, Dzorwulu",2020
2018 Lexus RX 350,foreign,67000.0,4-cylinder,3.0,"GH¢ 576,550","Greater Accra, Dzorwulu",2018
2025 Hyundai Tucson,new,0.0,4-cylinder,5.0,"GH¢ 632,000","Greater Accra, Airport",2025
2020 Hyundai Tucson,foreign,56000.0,4-cylinder,4.2,"GH¢ 398,050","Greater Accra, East Legon",2020
2021 Hyundai Elantra,foreign,56000.0,4-cylinder,3.0,"GH¢ 320,000","Greater Accra, Baatsona - Spintex",2021
2015 Toyota Rav4,foreign,56000.0,4-cylinder,4.2,"GH¢ 377,650","Greater Accra, East Legon",2015
2018 Honda CR-V,foreign,58000.0,4-cylinder,4.2,"GH¢ 489,850","Greater Accra, East Legon",2018
2016 Toyota Corolla,foreign,57000.0,4-cylinder,4.2,"GH¢ 230,000","Greater Accra, Achimota",2016
2024 SUZUKI Jimny GL,new,0.0,4-cylinder,5.0,"GH¢ 437,250","Greater Accra, Airport",2024
2018 Toyota Rav4,foreign,58000.0,4-cylinder,4.2,"GH¢ 489,850","Greater Accra, East Legon",2018
2016 Hyundai Santa Fe,foreign,5000.0,4-cylinder,4.2,"GH¢ 377,650","Greater Accra, East Legon",2016
2017 KIA Sportage,foreign,52000.0,4-cylinder,4.2,"GH¢ 367,450","Greater Accra, East Legon",2017
2017 Jaguar XE,foreign,56000.0,4-cylinder,4.2,"GH¢ 489,850","Greater Accra, East Legon",2017
2017 Hyundai Elantra,foreign,56000.0,4-cylinder,4.3,"GH¢ 188,950","Greater Accra, East Legon",2017
2024 Toyota Land Cruiser Trooper,new,0.0,4-cylinder,5.0,"GH¢ 1,166,400","Greater Accra, Airport",2024
2025 SUZUKI S-presso GL,new,5000.0,4-cylinder,5.0,"GH¢ 215,000","Ashanti, Asafo",2025
2002 Hyundai Mighty,foreign,56000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2002
2002 Hyundai Mighty,foreign,56000.0,4-cylinder,4.3,"GH¢ 285,850","Greater Accra, Baatsona - Spintex",2002
2025 Mitsubishi L200 D/C Sportero A/T,new,654000.0,4-cylinder,5.0,"GH¢ 810,000","Greater Accra, East Legon",2025
2012 Hyundai Porter,foreign,54000.0,4-cylinder,4.3,"GH¢ 234,850","Greater Accra, Baatsona - Spintex",2012
2014 KIA Bongo,foreign,54000.0,4-cylinder,4.3,"GH¢ 224,650","Greater Accra, Baatsona - Spintex",2014
2002 Hyundai Mighty,foreign,56000.0,4-cylinder,4.2,"GH¢ 280,750","Greater Accra, Baatsona - Spintex",2002
2002 Hyundai Mighty,foreign,56000.0,4-cylinder,4.3,"GH¢ 280,750","Greater Accra, Baatsona - Spintex",2002
2024 JAC T9,new,0.0,4-cylinder,5.0,"GH¢ 621,600","Greater Accra, Airport",2024
2020 Ford Fusion Titanium 2.0L,local,57000.0,4-cylinder,3.0,"GH¢ 440,000","Greater Accra, Achimota",2020
2005 Hyundai Mighty,foreign,54000.0,4-cylinder,3.0,"GH¢ 280,000","Greater Accra, Achimota",2005
2020 Toyota RAV 4,foreign,57000.0,4-cylinder,4.2,"GH¢ 440,000","Greater Accra, Achimota",2020
2025 Toyota Land Cruiser,new,0.0,8-cylinder,5.0,"GH¢ 2,400,000","Greater Accra, Airport",2025
2025 Toyota Land Cruiser,new,0.0,6-cylinder,5.0,"GH¢ 2,349,000","Greater Accra, Airport",2025
2023 Toyota Land Cruiser,new,0.0,8-cylinder,5.0,"GH¢ 2,481,600","Greater Accra, Airport",2023
2010 Toyota Hiace,foreign,56000.0,4-cylinder,4.2,"GH¢ 340,000","Greater Accra, Achimota",2010
2019 Honda Civic,local,5000.0,4-cylinder,4.0,"GH¢ 280,000","Greater Accra, Tesano",2019
2014 Nissan Sentra,foreign,56000.0,4-cylinder,3.0,"GH¢ 163,450","Greater Accra, Tesano",2014
2020 Land Rover Range Rover Velar,local,56000.0,4-cylinder,3.3,"GH¢ 459,250","Greater Accra, Tesano",2020
2017 Mercedes-Benz C-class,foreign,40000.0,4-cylinder,3.0,"GH¢ 459,250","Greater Accra, Dzorwulu",2017
2022 Lexus RX 350,foreign,58000.0,6-cylinder,4.2,"GH¢ 780,000","Greater Accra, Achimota",2022
2013 Hyundai Elantra,foreign,76000.0,4-cylinder,3.0,"GH¢ 143,729","Greater Accra, Dome",2013
2024 GREAT WALL POER 4*4,new,0.0,4-cylinder,5.0,"GH¢ 322,000","Greater Accra, Airport",2024
2019 Hyundai Tucson,foreign,69000.0,4-cylinder,3.0,"GH¢ 364,645","Accra, East legon",2019
2021 Hyundai Elantra,foreign,46000.0,4-cylinder,3.0,"GH¢ 352,150","Accra, East legon",2021
2020 Mercedes-Benz GLC 300,foreign,53000.0,4-cylinder,3.0,"GH¢ 683,650","Accra, East legon",2020
2015 Toyota Hiace,foreign,5000.0,4-cylinder,4.2,"GH¢ 370,000","Greater Accra, Achimota",2015
2023 Toyota Highlander,new,3000.0,4-cylinder,4.0,"GH¢ 990,000","Greater Accra, Achimota",2023
2012 Nissan NAVARA LE,local,6000.0,4-cylinder,3.3,"GH¢ 225,000","Greater Accra, Achimota",2012
2024 KIA Sportage,new,0.0,4-cylinder,4.0,"GH¢ 591,180","Greater Accra, Airport",2024
2012 Hyundai H-1 Starex,foreign,6000.0,4-cylinder,4.0,"GH¢ 200,000","Greater Accra, East Legon",2012
2024 FOTON M series Single cabin,new,0.0,4-cylinder,5.0,"GH¢ 560,000","Greater Accra, Airport",2024
2017 Mitsubishi OUTLANDER,foreign,56000.0,4-cylinder,4.0,"GH¢ 310,004","Greater Accra, Dzorwulu",2017
2024 Toyota Hiace,new,5000.0,4-cylinder,4.0,"GH¢ 1,045,036","Greater Accra, Achimota",2024
2018 Honda CR-V,foreign,56000.0,4-cylinder,4.2,"GH¢ 385,005","Greater Accra, Abelemkpe",2018
2012 Toyota Vitz,foreign,150000.0,4-cylinder,4.0,"GH¢ 123,850","Greater Accra, Kaneshie",2012
2013 Hyundai Grand Santa Fe,local,86000.0,4-cylinder,4.0,"GH¢ 183,850","Greater Accra, Kaneshie",2013
2016 KIA Soul,foreign,52000.0,4-cylinder,4.2,"GH¢ 204,250","Greater Accra, Tesano",2016
